can,APT_charge,ES_root_Mulliken_charge,ES_root_NPA_Rydberg,ES_root_NPA_charge,ES_root_NPA_core,ES_root_NPA_total,ES_root_NPA_valence,Mulliken_charge,NMR_anisotropy,NMR_shift,NPA_Rydberg,NPA_charge,NPA_core,NPA_total,NPA_valence,VBur,X,Y,Z
Cc1c(Br)c(F)c(B(c2c(F)c(Br)c(C)c(Br)c2F)c2c(F)c(Br)c(C)c(Br)c2F)c(F)c1Br,1.542151,0.077047,0.02529,0.50667,1.99905,4.49333,2.46898,0.276094,100.9929,51.2705,0.02456,0.87181,1.99909,4.12819,2.10454,0.7995594713656388,0.000221,-0.000228,-0.002121
Cc1c(Br)c(N(C)C)c(B(c2c(N(C)C)c(Br)c(C)c(Br)c2N(C)C)c2c(N(C)C)c(Br)c(C)c(Br)c2N(C)C)c(N(C)C)c1Br,1.142506,0.258971,0.01915,0.681,1.99908,4.319,2.30077,0.322603,115.0472,39.3775,0.02268,1.06324,1.99909,3.93676,1.91498,0.927391441157961,-0.0009,0.0021,0.001907
Cc1c(Br)c(N)c(B(c2c(N)c(Br)c(C)c(Br)c2N)c2c(N)c(Br)c(C)c(Br)c2N)c(N)c1Br,1.186854,-0.150604,0.02214,0.42562,1.99908,4.57438,2.55315,-0.057597,121.5818,38.2931,0.01988,0.88493,1.99911,4.11507,2.09608,0.8873505349276274,-0.056027,-0.176544,0.018899
Cc1c(Br)c(O)c(B(c2c(O)c(Br)c(C)c(Br)c2O)c2c(O)c(Br)c(C)c(Br)c2O)c(O)c1Br,1.314506,0.0857,0.02461,0.54252,1.99906,4.45748,2.43381,0.199855,114.9435,43.948,0.02303,0.89328,1.99909,4.10672,2.08461,0.8411736941472624,-0.163504,-0.048494,-0.115159
Cc1c(Br)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(Br)c(C)c(Br)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(Br)c(C)c(Br)c2[N+](=O)[O-])c([N+](=O)[O-])c1Br,0.983741,0.417397,0.027,0.70188,1.99896,4.29812,2.27216,0.398509,15.9981,108.057,0.02715,0.68743,1.99897,4.31257,2.28645,0.9309314033983638,-0.093119,0.017565,-0.592151
Cc1c(Br)cc(B(c2cc(Br)c(C)c(Br)c2)c2cc(Br)c(C)c(Br)c2)cc1Br,1.39523,0.012781,0.01514,0.5689,1.99906,4.4311,2.4169,0.161664,92.7309,44.0534,0.01434,0.88695,1.99907,4.11305,2.09963,0.7394587791063562,-0.002721,0.002936,0.002679
Cc1c(C#N)c(C#N)c(B(c2c(C#N)c(C#N)c(C)c(C#N)c2C#N)c2c(C#N)c(C#N)c(C)c(C#N)c2C#N)c(C#N)c1C#N,1.212614,-0.069352,0.01209,0.50109,1.99908,4.49891,2.48774,0.035379,109.016,38.7309,0.01227,0.96747,1.99909,4.03253,2.02116,0.8896318439269981,-0.001759,0.001377,0.005056
Cc1c(C#N)c(C)c(B(c2c(C)c(C#N)c(C)c(C#N)c2C)c2c(C)c(C#N)c(C)c(C#N)c2C)c(C)c1C#N,1.19616,-0.0625,0.01695,0.44497,1.99916,4.55503,2.53892,-0.040746,124.9734,31.732,0.0165,0.97567,1.99916,4.02433,2.00867,0.9255034612964128,0.007326,-0.006089,0.000186
Cc1c(C#N)cc(B(c2cc(C#N)c(C)c(C#N)c2)c2cc(C#N)c(C)c(C#N)c2)cc1C#N,1.347683,0.181151,0.01583,0.88586,1.99902,4.11414,2.09929,0.175379,109.7046,41.2247,0.0156,0.88748,1.99904,4.11252,2.09787,0.7328508495909377,-0.074809,-0.009029,-0.107055
Cc1c(C(C)(C)C)c(F)c(B(c2c(F)c(C(C)(C)C)c(C)c(C(C)(C)C)c2F)c2c(F)c(C(C)(C)C)c(C)c(C(C)(C)C)c2F)c(F)c1C(C)(C)C,1.433387,0.007911,0.02751,0.3915,1.99906,4.6085,2.58193,0.204958,119.0966,42.996,0.02912,0.9099,1.9991,4.0901,2.06188,0.8171806167400881,0.065633,-0.014312,-0.004613
Cc1c(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,1.258658,0.157133,0.02532,0.64708,1.99911,4.35292,2.32849,0.184545,111.4641,41.4047,0.0305,0.95721,1.99913,4.04279,2.01316,0.9895374449339207,-0.194127,-0.029041,-0.153901
Cc1c(C(F)(F)F)c(F)c(B(c2c(F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2F)c2c(F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2F)c(F)c1C(F)(F)F,1.498529,0.080949,0.02684,0.43902,1.99908,4.56098,2.53506,0.280682,104.7117,51.1116,0.02591,0.87307,1.99911,4.12693,2.10191,0.8056167400881057,-0.000822,-0.000902,-0.011654
Cc1c(C(F)(F)F)c(N(C)C)c(B(c2c(N(C)C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2N(C)C)c2c(N(C)C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2N(C)C)c(N(C)C)c1C(F)(F)F,1.133141,0.1262,0.01961,0.5521,1.99909,4.4479,2.42921,0.1518,117.56,38.8051,0.02231,0.96503,1.9991,4.03497,2.01356,0.9641283826305853,-0.120298,-0.177754,0.123841
Cc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(C)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C)c(C(F)(F)F)c2)cc1C(F)(F)F,1.354692,-0.016005,0.01523,0.48104,1.99909,4.51896,2.50463,0.146497,92.5108,43.0711,0.01436,0.87929,1.9991,4.12071,2.10725,0.7385934550031467,-6e-05,0.001355,-0.001882
Cc1c(C)c(B(c2c(C)c(C)c(F)c(C)c2C)c2c(C)c(C)c(F)c(C)c2C)c(C)c(C)c1F,1.120195,-0.109831,0.01699,0.41826,1.99916,4.58174,2.56559,-0.078852,125.5698,31.0617,0.01717,0.9557,1.99916,4.0443,2.02797,0.9231434864694776,-7.7e-05,0.00065,0.000441
Cc1c(C)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C)c(C)c(C)c2C(F)(F)F)c2c(C(F)(F)F)c(C)c(C)c(C)c2C(F)(F)F)c(C(F)(F)F)c1C,1.275592,0.172495,0.02317,0.60448,1.99907,4.39552,2.37328,0.205516,106.7192,43.3495,0.02916,0.93316,1.99909,4.06684,2.0386,0.9760069225928257,0.16813,-0.088278,0.21999
Cc1c(C)c(F)c(B(c2c(F)c(C)c(C)c(C)c2F)c2c(F)c(C)c(C)c(C)c2F)c(F)c1C,1.510009,0.021151,0.02571,0.49771,1.99908,4.50229,2.47751,0.21927,104.122,50.3789,0.02492,0.86124,1.99911,4.13876,2.11473,0.8003461296412838,-0.001084,0.001596,-0.001463
Cc1c(C)c(O)c(B(c2c(O)c(C)c(C)c(C)c2O)c2c(O)c(C)c(C)c(C)c2O)c(O)c1C,1.184767,-0.181972,0.02098,0.3025,1.99911,4.6975,2.67741,-0.053357,139.2923,30.5932,0.0218,0.89312,1.99912,4.10688,2.08596,0.8298458149779736,0.163923,-0.06767,0.118709
Cc1c(Cl)c(C#N)c(B(c2c(C#N)c(Cl)c(C)c(Cl)c2C#N)c2c(C#N)c(Cl)c(C)c(Cl)c2C#N)c(C#N)c1Cl,1.189994,-0.052984,0.01247,0.52059,1.99906,4.47941,2.46788,0.035304,108.929,38.0683,0.01269,0.97516,1.99907,4.02484,2.01308,0.8954531151667715,-0.001187,-6.5e-05,0.01389
Cc1c(Cl)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(Cl)c(C)c(Cl)c2C(F)(F)F)c2c(C(F)(F)F)c(Cl)c(C)c(Cl)c2C(F)(F)F)c(C(F)(F)F)c1Cl,1.354731,0.198307,0.02342,0.71476,1.99917,4.28524,2.26266,0.211696,104.1038,44.9307,0.02978,0.97949,1.99917,4.02051,1.99156,0.9865481434864695,0.001512,-0.001417,-0.002282
Cc1c(Cl)c(C)c(Cl)c(B(c2c(Cl)c(C)c(Cl)c(C)c2Cl)c2c(Cl)c(C)c(Cl)c(C)c2Cl)c1Cl,1.244331,0.029972,0.02404,0.45747,1.99914,4.54253,2.51934,0.039354,108.4446,41.1966,0.03137,1.00308,1.99913,3.99692,1.96643,0.9133102580239144,-0.00691,0.006377,-0.002512
Cc1c(Cl)c(N(C)C)c(B(c2c(N(C)C)c(Cl)c(C)c(Cl)c2N(C)C)c2c(N(C)C)c(Cl)c(C)c(Cl)c2N(C)C)c(N(C)C)c1Cl,1.137415,0.254228,0.01924,0.66655,1.99909,4.33345,2.31512,0.317322,117.2082,38.9299,0.02272,1.0639,1.9991,3.9361,1.91429,0.9264474512271869,0.000588,0.001764,-0.002938
Cc1c(Cl)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(Cl)c(C)c(Cl)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(Cl)c(C)c(Cl)c2[N+](=O)[O-])c([N+](=O)[O-])c1Cl,0.978536,0.412247,0.02706,0.70046,1.99896,4.29954,2.27351,0.395356,16.4207,108.1013,0.02721,0.68718,1.99897,4.31282,2.28664,0.9306167400881057,-0.095907,0.000127,0.548943
Cc1c(Cl)cc(B(c2cc(Cl)c(C)c(Cl)c2)c2cc(Cl)c(C)c(Cl)c2)cc1Cl,1.382612,0.00904,0.01522,0.56892,1.99907,4.43108,2.4168,0.154823,93.1693,43.9637,0.01433,0.88636,1.99908,4.11364,2.10023,0.7402454373820012,-0.000412,0.000493,-0.004371
Cc1c(F)c(C)c(B(c2c(C)c(F)c(C)c(F)c2C)c2c(C)c(F)c(C)c(F)c2C)c(C)c1F,1.153515,-0.066146,0.0177,0.44568,1.99913,4.55432,2.5375,-0.024208,122.5946,32.0703,0.0159,0.96577,1.99913,4.03423,2.0192,0.9162208936438011,-0.005342,0.001761,0.007347
Cc1c(F)c(F)c(B(c2c(F)c(F)c(C)c(F)c2F)c2c(F)c(F)c(C)c(F)c2F)c(F)c1F,1.492282,0.070385,0.0261,0.48278,1.99905,4.51722,2.49207,0.274987,104.2832,51.9073,0.02494,0.86198,1.99909,4.13802,2.11399,0.7957835116425425,-0.000697,-0.001507,0.002047
Cc1c(F)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(F)c(C)c(F)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(F)c(C)c(F)c2[N+](=O)[O-])c([N+](=O)[O-])c1F,0.958822,0.440944,0.02756,0.69096,1.99892,4.30904,2.28256,0.425366,18.0946,106.7935,0.02778,0.68806,1.99892,4.31194,2.28524,0.9229861548143486,-0.130493,-0.12047,-0.568242
Cc1c(F)cc(B(c2cc(F)c(C)c(F)c2)c2cc(F)c(C)c(F)c2)cc1F,1.349433,0.013177,0.01585,0.5383,1.99907,4.4617,2.44678,0.168487,92.4836,43.1936,0.01471,0.88556,1.99908,4.11444,2.10065,0.7399307740717432,-0.00132,0.002054,0.000437
Cc1c(N(C)C)c(C#N)c(B(c2c(C#N)c(N(C)C)c(C)c(N(C)C)c2C#N)c2c(C#N)c(N(C)C)c(C)c(N(C)C)c2C#N)c(C#N)c1N(C)C,1.136599,-0.023251,0.01368,0.56118,1.99908,4.43882,2.42606,0.018118,117.6825,35.0943,0.01328,0.98252,1.99908,4.01748,2.00512,0.9067023285084959,0.004405,-0.003086,0.08797
Cc1c(N)c(C#N)c(B(c2c(C#N)c(N)c(C)c(N)c2C#N)c2c(C#N)c(N)c(C)c(N)c2C#N)c(C#N)c1N,1.181478,-0.090993,0.01251,0.53378,1.99908,4.46622,2.45463,0.020916,107.3606,38.7294,0.01223,0.95244,1.99908,4.04756,2.03624,0.8767306482064191,0.010974,0.018675,-0.038248
Cc1c(N)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(N)c(C)c(N)c2C(F)(F)F)c2c(C(F)(F)F)c(N)c(C)c(N)c2C(F)(F)F)c(C(F)(F)F)c1N,1.300459,0.126729,0.02076,0.585,1.99919,4.415,2.39505,0.155932,109.9412,41.4315,0.02885,0.97188,1.99918,4.02812,2.00008,0.9822215229704216,-0.001544,0.010295,-0.004325
Cc1c(N)c(C)c(B(c2c(C)c(N)c(C)c(N)c2C)c2c(C)c(N)c(C)c(N)c2C)c(C)c1N,1.152545,-0.09943,0.01713,0.48101,1.99915,4.51899,2.50271,-0.066931,128.944,28.9874,0.01761,0.96964,1.99914,4.03036,2.01361,0.915434235368156,-0.057989,-0.007644,0.006119
Cc1c(N)c(Cl)c(B(c2c(Cl)c(N)c(C)c(N)c2Cl)c2c(Cl)c(N)c(C)c(N)c2Cl)c(Cl)c1N,1.238722,0.017508,0.02357,0.50162,1.99912,4.49838,2.47569,0.03193,111.0024,39.6014,0.02797,1.0092,1.99911,3.9908,1.96372,0.9059156702328508,0.003522,0.000176,-0.001807
Cc1c(N)c(N)c(B(c2c(N)c(N)c(C)c(N)c2N)c2c(N)c(N)c(C)c(N)c2N)c(N)c1N,1.177363,-0.231155,0.02072,0.41216,1.9991,4.58784,2.56802,-0.106944,119.9421,40.5584,0.01783,0.84844,1.99913,4.15156,2.1346,0.8731120201384519,0.002344,0.137352,-0.04994
Cc1c(N)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(N)c(C)c(N)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(N)c(C)c(N)c2[N+](=O)[O-])c([N+](=O)[O-])c1N,0.877174,0.485526,0.02895,0.69977,1.99895,4.30023,2.27234,0.460339,16.5462,108.1879,0.02887,0.69403,1.99895,4.30597,2.27815,0.9310887350534928,0.14211,0.258909,0.531939
Cc1c(N)cc(B(c2cc(N)c(C)c(N)c2)c2cc(N)c(C)c(N)c2)cc1N,1.350558,-0.065312,0.01573,0.52293,1.99909,4.47707,2.46225,0.103585,94.4433,41.6035,0.0149,0.88584,1.99909,4.11416,2.10017,0.7422120830711139,0.00148,-0.006641,-0.002661
Cc1c(O)c(C#N)c(B(c2c(C#N)c(O)c(C)c(O)c2C#N)c2c(C#N)c(O)c(C)c(O)c2C#N)c(C#N)c1O,1.20259,-0.085462,0.01229,0.5302,1.99907,4.4698,2.45845,0.035699,104.8125,40.5737,0.01197,0.93741,1.99908,4.06259,2.05154,0.8708307111390812,-0.002461,-0.005535,0.013463
Cc1c(O)c(C)c(B(c2c(C)c(O)c(C)c(O)c2C)c2c(C)c(O)c(C)c(O)c2C)c(C)c1O,1.15108,-0.087746,0.01769,0.4815,1.99914,4.5185,2.50167,-0.055572,125.3836,30.6585,0.01696,0.96761,1.99914,4.03239,2.01629,0.9186595342983008,0.008604,-0.00555,0.013142
Cc1c(O)c(F)c(B(c2c(F)c(O)c(C)c(O)c2F)c2c(F)c(O)c(C)c(O)c2F)c(F)c1O,1.512445,0.021677,0.02516,0.46903,1.99905,4.53097,2.50675,0.236401,104.7597,51.4967,0.02407,0.86333,1.99909,4.13667,2.11351,0.7941315292636879,-0.002421,0.009799,-0.002177
Cc1c(O)c(N(C)C)c(B(c2c(N(C)C)c(O)c(C)c(O)c2N(C)C)c2c(N(C)C)c(O)c(C)c(O)c2N(C)C)c(N(C)C)c1O,1.100784,0.229779,0.02008,0.62818,1.9991,4.37182,2.35264,0.286672,122.3886,36.5127,0.0229,1.06061,1.99911,3.93939,1.91739,0.913388923851479,0.002888,-0.004273,0.001831
Cc1c(O)c(N)c(B(c2c(N)c(O)c(C)c(O)c2N)c2c(N)c(O)c(C)c(O)c2N)c(N)c1O,1.009982,-0.071559,0.02533,0.3344,1.99917,4.6656,2.64111,-0.022191,157.1218,16.5624,0.01987,1.00638,1.99914,3.99362,1.97461,0.8538388923851479,0.001153,0.001554,0.082907
Cc1c(O)c(O)c(B(c2c(O)c(O)c(C)c(O)c2O)c2c(O)c(O)c(C)c(O)c2O)c(O)c1O,1.228239,-0.080102,0.0251,0.38987,1.99907,4.61013,2.58595,0.078659,131.3562,36.4284,0.02346,0.90638,1.9991,4.09362,2.07106,0.8289018250471994,-0.030931,-0.100348,-0.000713
Cc1c(O)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(O)c(C)c(O)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(O)c(C)c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,0.917569,0.461648,0.02824,0.69551,1.99894,4.30449,2.2773,0.438291,16.2127,107.6978,0.02836,0.69141,1.99895,4.30859,2.28129,0.9281780994336061,-0.15458,-0.221657,0.546045
Cc1c(O)cc(B(c2cc(O)c(C)c(O)c2)c2cc(O)c(C)c(O)c2)cc1O,1.34621,-0.039103,0.01592,0.5215,1.99908,4.4785,2.4635,0.127574,93.4903,42.3616,0.01496,0.88501,1.99908,4.11499,2.10095,0.7410320956576463,-0.027985,-0.005671,9.2e-05
Cc1c([N+](=O)[O-])c(C(F)(F)F)c(B(c2c(C(F)(F)F)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C(F)(F)F)c2c(C(F)(F)F)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C(F)(F)F)c(C(F)(F)F)c1[N+](=O)[O-],1.315851,0.187551,0.02883,0.96746,1.99919,4.03254,2.00451,0.188231,109.6124,42.915,0.02888,0.9692,1.99919,4.0308,2.00273,0.9875707992448081,7.7e-05,0.00054,-0.0122
Cc1c([N+](=O)[O-])c(N(C)C)c(B(c2c(N(C)C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2N(C)C)c2c(N(C)C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2N(C)C)c(N(C)C)c1[N+](=O)[O-],1.100833,0.24486,0.02309,0.99191,1.99909,4.00809,1.98591,0.247043,125.5591,35.0679,0.02342,1.03722,1.9991,3.96278,1.94026,0.9437539332913782,0.037454,0.07975,-0.057675
Cc1c([N+](=O)[O-])c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2[N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.032127,0.467616,0.02739,0.71708,1.99896,4.28292,2.25657,0.453106,14.9965,105.9336,0.02734,0.70834,1.99896,4.29166,2.26535,0.9260541220893643,-0.024477,-0.070962,0.593276
Cc1c([N+](=O)[O-])cc(B(c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1.367047,0.186829,0.0143,0.89004,1.99909,4.10996,2.09657,0.189699,93.439,43.6885,0.01427,0.88937,1.99909,4.11063,2.09727,0.736784140969163,0.0072,0.000854,-0.00611
Cc1cc(B(c2cc(C)c(C(C)(C)C)c(C)c2)c2cc(C)c(C(C)(C)C)c(C)c2)cc(C)c1C(C)(C)C,1.432357,-0.077479,0.01538,0.53492,1.99909,4.46508,2.45061,0.073647,95.0466,43.0194,0.01452,0.87146,1.9991,4.12854,2.11493,0.7363908118313405,-0.026064,0.034113,0.027935
Cc1cc(B(c2cc(C)c(C(F)(F)F)c(C)c2)c2cc(C)c(C(F)(F)F)c(C)c2)cc(C)c1C(F)(F)F,1.312825,-0.026212,0.01553,0.58088,1.9991,4.41912,2.40449,0.117503,96.0166,40.9874,0.01455,0.89262,1.99911,4.10738,2.09372,0.7421334172435494,-0.014557,-0.010783,0.003875
Cc1cc(B(c2cc(C)c(C)c(C)c2)c2cc(C)c(C)c(C)c2)cc(C)c1C,1.349314,-0.076562,0.01534,0.47937,1.9991,4.52063,2.50619,0.088281,94.4564,42.467,0.01455,0.87075,1.9991,4.12925,2.11561,0.7389081183134046,-0.00106,-0.000437,0.001825
Cc1cc(B(c2cc(C)c(O)c(C)c2)c2cc(C)c(O)c(C)c2)cc(C)c1O,1.354744,-0.100803,0.01514,0.45115,1.99909,4.54885,2.53462,0.073751,91.4728,45.4718,0.0146,0.84919,1.99909,4.15081,2.13711,0.7404814348646948,8e-06,0.00037,-0.017029
Cc1cc(B(c2cc(C)c([N+](=O)[O-])c(C)c2)c2cc(C)c([N+](=O)[O-])c(C)c2)cc(C)c1[N+](=O)[O-],1.348917,0.121089,0.01468,0.87668,1.99911,4.12332,2.10953,0.13067,95.5615,41.3435,0.01459,0.89576,1.99911,4.10424,2.09054,0.7432347388294525,-0.004563,-1.3e-05,0.000717
Cc1cc(C#N)c(B(c2c(C#N)cc(C)cc2C#N)c2c(C#N)cc(C)cc2C#N)c(C#N)c1,1.17212,-0.09271,0.01177,0.47874,1.99908,4.52126,2.51041,0.029557,108.3951,39.0112,0.01168,0.93397,1.99909,4.06603,2.05525,0.8766519823788547,0.002678,-0.002896,-0.00443
Cc1cc(C(F)(F)F)c(B(c2c(C(F)(F)F)cc(C)cc2C(F)(F)F)c2c(C(F)(F)F)cc(C)cc2C(F)(F)F)c(C(F)(F)F)c1,1.257263,0.051637,0.01974,0.47237,1.9992,4.52763,2.50868,0.086057,120.0886,37.8371,0.02577,0.93544,1.9992,4.06456,2.03959,0.9874921334172435,-0.001105,-0.000547,-0.001047
Cc1cc(C)cc(B(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,1.251196,-0.035047,0.01557,0.55958,1.9991,4.44042,2.42575,0.109268,95.5546,41.2434,0.01459,0.8797,1.9991,4.1203,2.10661,0.7418974197608559,0.00089,-0.001096,-0.001535
Cc1cc(F)c(B(c2c(F)cc(C)cc2F)c2c(F)cc(C)cc2F)c(F)c1,1.477315,0.028264,0.02633,0.42249,1.99909,4.57751,2.55209,0.229223,104.2604,52.0622,0.02495,0.85093,1.99911,4.14907,2.12501,0.7954688483322845,1.5e-05,0.000961,0.000214
Cc1cc(N(C)C)c(B(c2c(N(C)C)cc(C)cc2N(C)C)c2c(N(C)C)cc(C)cc2N(C)C)c(N(C)C)c1,1.118231,0.181616,0.02091,0.59002,1.99911,4.40998,2.38996,0.196467,128.4257,34.8194,0.0229,1.01617,1.99912,3.98383,1.96182,0.9317180616740088,-0.041688,0.104771,-0.027107
Cc1cc(N)c(B(c2c(N)cc(C)cc2N)c2c(N)cc(C)cc2N)c(N)c1,1.085516,-0.113664,0.02162,0.5051,1.99907,4.4949,2.47422,-0.013993,109.0765,48.0061,0.02007,0.80328,1.99909,4.19672,2.17756,0.8551762114537445,-0.115687,0.058975,0.251763
Cc1ccc(B(c2ccc(C)cc2)c2ccc(C)cc2)cc1,1.321795,-0.073457,0.01535,0.45983,1.99909,4.54017,2.52573,0.095199,94.3548,42.8029,0.0144,0.86588,1.9991,4.13412,2.12062,0.7399307740717432,-0.00088,-0.003823,0.001309
Clc1c(Br)cc(B(c2cc(Br)c(Cl)c(Br)c2)c2cc(Br)c(Cl)c(Br)c2)cc1Br,1.433742,0.027545,0.01517,0.57792,1.99907,4.42208,2.40784,0.173854,92.8296,44.2121,0.0144,0.8897,1.99908,4.1103,2.09682,0.7405601006922593,0.000727,-0.000647,0.004208
Clc1cc(B(c2cc(Cl)c(Br)c(Cl)c2)c2cc(Cl)c(Br)c(Cl)c2)cc(Cl)c1Br,1.462961,0.015796,0.01526,0.553,1.99908,4.447,2.43266,0.165528,93.4911,43.8465,0.01444,0.8896,1.99908,4.1104,2.09688,0.7407960981749528,2.5e-05,-0.001091,-0.00486
Clc1cc(B(c2cc(Cl)c(Cl)c(Cl)c2)c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,1.423726,0.02455,0.01529,0.57381,1.99907,4.42619,2.41182,0.167998,93.4678,44.0656,0.01442,0.88938,1.99908,4.11062,2.09712,0.7400881057268722,0.001422,-0.001416,-0.001395
Clc1cc(Cl)cc(B(c2cc(Cl)cc(Cl)c2)c2cc(Cl)cc(Cl)c2)c1,1.289628,0.025665,0.01533,0.57101,1.99907,4.42899,2.41459,0.174837,94.2545,42.695,0.0144,0.89745,1.99908,4.10255,2.08907,0.742369414726243,0.000918,0.001112,-0.003122
Clc1ccc(B(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,1.358047,-0.050675,0.01536,0.47288,1.99909,4.52712,2.51267,0.117257,94.5532,43.1194,0.01447,0.87107,1.9991,4.12893,2.11537,0.7405601006922593,0.000993,0.001221,-0.000199
FC(F)(F)c1c(Br)cc(B(c2cc(Br)c(C(F)(F)F)c(Br)c2)c2cc(Br)c(C(F)(F)F)c(Br)c2)cc1Br,1.356418,0.029366,0.01522,0.58463,1.99908,4.41537,2.40107,0.183894,95.1072,42.1983,0.01438,0.9079,1.99909,4.0921,2.07864,0.7398521082441787,-0.007976,-0.008858,-0.000445
FC(F)(F)c1c(Cl)cc(B(c2cc(Cl)c(C(F)(F)F)c(Cl)c2)c2cc(Cl)c(C(F)(F)F)c(Cl)c2)cc1Cl,1.345463,0.028248,0.01532,0.58469,1.99908,4.41531,2.40091,0.179719,95.3378,42.2398,0.01437,0.90747,1.99909,4.09253,2.07908,0.7396161107614853,-0.012833,0.01484,-0.005628
FC(F)(F)c1cc(B(c2cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2)cc(C(F)(F)F)c1C(F)(F)F,1.312928,0.024143,0.01542,0.52339,1.9991,4.47661,2.46209,0.17378,93.3481,41.7293,0.01435,0.90008,1.9991,4.09992,2.08647,0.7390654499685336,-0.005356,-0.002173,-0.007776
FC(F)(F)c1cc(B(c2cc(C(F)(F)F)c(Cl)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(Cl)c(C(F)(F)F)c2)cc(C(F)(F)F)c1Cl,1.399178,0.00299,0.01523,0.49936,1.9991,4.50064,2.48631,0.162774,92.6498,43.4089,0.01443,0.88268,1.9991,4.11732,2.10378,0.7388294524858402,0.001887,0.005034,0.003786
FC(F)(F)c1cc(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c2C(F)(F)F)c1C(F)(F)F,1.231974,0.182241,0.02131,0.52595,1.99921,4.47405,2.45352,0.206734,108.1079,42.1364,0.02959,0.96906,1.99921,4.03094,2.00215,0.9889867841409692,0.001434,0.001301,-0.000174
FC(F)(F)c1ccc(B(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,1.281175,-0.021654,0.01561,0.50017,1.9991,4.49983,2.48512,0.133403,95.2179,41.0469,0.01442,0.88693,1.9991,4.11307,2.09955,0.7414254247954688,0.013528,0.007479,0.01087
Fc1c(B(c2c(F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2F)c2c(F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2F)c(F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,1.450622,0.111083,0.02683,0.47244,1.99909,4.52756,2.50164,0.304392,105.8843,49.8747,0.0259,0.88814,1.99912,4.11186,2.08685,0.8040434235368156,0.016332,-0.019958,-0.023116
Fc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(F)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(F)c(C(F)(F)F)c2)cc1C(F)(F)F,1.287,-0.005764,0.01533,0.47073,1.99909,4.52927,2.51485,0.159028,91.8781,44.3299,0.01447,0.87815,1.9991,4.12185,2.10828,0.7402454373820012,-0.003475,0.002401,0.001624
