SMILES,FIA
Nc1c(F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(F)c(N)c3C(F)(F)F)N12,399.431104909271
Nc1c(Br)cc2c(c1C(F)(F)F)OB1Oc3c(cc(Br)c(N)c3C(F)(F)F)N12,412.519854039994
Cc1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(C)c(N)c3C(F)(F)F)N12,374.7034249397315
COc1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(OC)c(N)c3C(F)(F)F)N12,378.5760074878323
CN(C)c1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(N(C)C)c(N)c3C(F)(F)F)N12,373.8042869852026
Nc1ccc2c(c1C(F)(F)F)OB1Oc3c(ccc(N)c3C(F)(F)F)N12,378.2733775629075
N#Cc1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(C#N)c(N)c3C(F)(F)F)N12,460.44122344602636
CC(C)(C)c1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3C(F)(F)F)N12,380.8135977070581
Nc1c(C(F)(F)F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(C(F)(F)F)c(N)c3C(F)(F)F)N12,427.73884081584106
Nc1c([N+](=O)[O-])cc2c(c1C(F)(F)F)OB1Oc3c(cc([N+](=O)[O-])c(N)c3C(F)(F)F)N12,460.80900823329966
Nc1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(N)c(N)c3[N+](=O)[O-])N12,389.4161973948524
Nc1c(O)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(O)c(N)c3[N+](=O)[O-])N12,411.8980074374705
Nc1c(Cl)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(Cl)c(N)c3[N+](=O)[O-])N12,444.2524333847559
Nc1c(F)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(F)c(N)c3[N+](=O)[O-])N12,431.30284489147067
Nc1c(Br)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(Br)c(N)c3[N+](=O)[O-])N12,444.81113005501254
Cc1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(C)c(N)c3[N+](=O)[O-])N12,402.1691081129299
COc1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(OC)c(N)c3[N+](=O)[O-])N12,406.02113688801177
CN(C)c1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(N(C)C)c(N)c3[N+](=O)[O-])N12,402.132634105571
Nc1ccc2c(c1[N+](=O)[O-])OB1Oc3c(ccc(N)c3[N+](=O)[O-])N12,410.27664915316325
N#Cc1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(C#N)c(N)c3[N+](=O)[O-])N12,485.6471501715399
CC(C)(C)c1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3[N+](=O)[O-])N12,405.9436569004555
Nc1c(C(F)(F)F)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(C(F)(F)F)c(N)c3[N+](=O)[O-])N12,456.1437341718661
Nc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])OB1Oc3c(cc([N+](=O)[O-])c(N)c3[N+](=O)[O-])N12,493.005236321998
Nc1cc2c(c(N)c1O)OB1Oc3c(cc(N)c(O)c3N)N12,314.66168840841044
Nc1c(O)c(O)cc2c1OB1Oc3c(cc(O)c(O)c3N)N12,328.58224370898404
Nc1c(O)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(O)c3N)N12,370.6719825890618
Nc1c(O)c(F)cc2c1OB1Oc3c(cc(F)c(O)c3N)N12,354.49418542068884
Nc1c(O)c(Br)cc2c1OB1Oc3c(cc(Br)c(O)c3N)N12,373.55704795230463
Cc1cc2c(c(N)c1O)OB1Oc3c(cc(C)c(O)c3N)N12,328.7136851601658
COc1cc2c(c(N)c1O)OB1Oc3c(cc(OC)c(O)c3N)N12,331.60808613554195
CN(C)c1cc2c(c(N)c1O)OB1Oc3c(cc(N(C)C)c(O)c3N)N12,328.08471642376446
Nc1c(O)ccc2c1OB1Oc3c(ccc(O)c3N)N12,335.5786891832368
N#Cc1cc2c(c(N)c1O)OB1Oc3c(cc(C#N)c(O)c3N)N12,414.3898314527944
CC(C)(C)c1cc2c(c(N)c1O)OB1Oc3c(cc(C(C)(C)C)c(O)c3N)N12,332.92690267958335
Nc1c(O)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(O)c3N)N12,379.3296555531646
Nc1c(O)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(O)c3N)N12,422.0113668368671
Nc1cc2c(c(O)c1O)OB1Oc3c(cc(N)c(O)c3O)N12,340.69087354971526
Oc1cc2c(c(O)c1O)OB1Oc3c(cc(O)c(O)c3O)N12,358.746126563021
Oc1c(Cl)cc2c(c1O)OB1Oc3c(cc(Cl)c(O)c3O)N12,395.348516376979
Oc1c(F)cc2c(c1O)OB1Oc3c(cc(F)c(O)c3O)N12,380.14769237153376
Oc1c(Br)cc2c(c1O)OB1Oc3c(cc(Br)c(O)c3O)N12,399.62071460609036
Cc1cc2c(c(O)c1O)OB1Oc3c(cc(C)c(O)c3O)N12,354.84448412550967
COc1cc2c(c(O)c1O)OB1Oc3c(cc(OC)c(O)c3O)N12,358.3964366021695
CN(C)c1cc2c(c(O)c1O)OB1Oc3c(cc(N(C)C)c(O)c3O)N12,355.1557928280834
Oc1ccc2c(c1O)OB1Oc3c(ccc(O)c3O)N12,362.0497494555188
N#Cc1cc2c(c(O)c1O)OB1Oc3c(cc(C#N)c(O)c3O)N12,440.37359273916707
CC(C)(C)c1cc2c(c(O)c1O)OB1Oc3c(cc(C(C)(C)C)c(O)c3O)N12,359.68824337223583
Oc1c(C(F)(F)F)cc2c(c1O)OB1Oc3c(cc(C(F)(F)F)c(O)c3O)N12,403.7268459201677
O=[N+]([O-])c1cc2c(c(O)c1O)OB1Oc3c(cc([N+](=O)[O-])c(O)c3O)N12,447.89306380512056
Nc1cc2c(c(Cl)c1O)OB1Oc3c(cc(N)c(O)c3Cl)N12,361.9133951994066
Oc1cc2c(c(Cl)c1O)OB1Oc3c(cc(O)c(O)c3Cl)N12,374.0047981930089
Oc1c(Cl)cc2c(c1Cl)OB1Oc3c(cc(Cl)c(O)c3Cl)N12,413.48971674889765
Oc1c(F)cc2c(c1Cl)OB1Oc3c(cc(F)c(O)c3Cl)N12,400.0017208844362
Oc1c(Br)cc2c(c1Cl)OB1Oc3c(cc(Br)c(O)c3Cl)N12,416.982361657581
Cc1cc2c(c(Cl)c1O)OB1Oc3c(cc(C)c(O)c3Cl)N12,375.00223242894674
COc1cc2c(c(Cl)c1O)OB1Oc3c(cc(OC)c(O)c3Cl)N12,377.77943245304607
